"","State","County","fips","7_day_average_case_growth"
"576","Mississippi","Bolivar","28011",2.64967700314867
"577","Mississippi","Coahoma","28027",1.97846622148224
"578","Mississippi","DeSoto","28033",1.75817111201786
"579","Mississippi","Madison","28089",0.870730475109491
"580","Mississippi","Perry","28111",1.25068608294952
"581","Missouri","St. Charles","29183",1.87149288244103
"582","Missouri","St. Louis city","29510",1.66451033902229
"583","Nebraska","Adams","31001",0.538355801870738
"584","Nebraska","Lincoln","31111",2.19671319586746
"585","New Hampshire","Belknap","33001",1.31773417626884
"586","New Hampshire","Merrimack","33013",0.186337452789537
"587","New Jersey","Atlantic","34001",0.312623494109193
"588","New York","Chenango","36017",0.4065665411364
"589","New York","Essex","36031",0.263863121005978
"590","New York","Hamilton","36041",2.04081632653061
"591","New York","Jefferson","36045",1.07538440299097
"592","New York","Livingston","36051",0.840586104430387
"593","New York","Warren","36113",0.377356189511681
"594","New York","Washington","36115",0.111825980392157
"595","North Carolina","Gaston","37071",1.3984254983456
"596","North Carolina","Guilford","37081",1.10542178682516
"597","North Carolina","Hoke","37093",0.97993928000335
"598","North Carolina","Lincoln","37109",2.04877597632575
"599","North Carolina","Moore","37125",1.78701078381489
"600","North Carolina","New Hanover","37129",1.13665843910791
"601","North Dakota","Morton","38059",4.20147838606065
"602","Ohio","Ashland","39005",1.71253943954778
"603","Ohio","Clark","39023",0.975617084878576
"604","Ohio","Delaware","39041",1.30446203829934
"605","Ohio","Huron","39077",1.01723445392911
"606","Ohio","Miami","39109",1.26669781024268
"607","Pennsylvania","Adams","42001",0.862158378474052
"608","Pennsylvania","Berks","42011",0.50377602803062
"609","Pennsylvania","Lackawanna","42069",0.216950573256384
"610","Pennsylvania","York","42133",1.29347044602438
"611","South Carolina","Lee","45061",1.28780123239753
"612","Tennessee","Cheatham","47021",1.1681633959223
"613","Tennessee","Robertson","47147",1.15014954422376
"614","Tennessee","Sumner","47165",1.1789723473958
"615","Texas","Lavaca","48285",0.808989111360657
"616","Texas","McLennan","48309",1.67222133290182
"617","Texas","Medina","48325",4.80586638087863
"618","Texas","Rusk","48401",1.52991539266215
"619","Texas","Webb","48479",3.01317323963533
"620","Texas","Wichita","48485",1.50478593946562
"621","Texas","Williamson","48491",1.28101442178753
"622","Utah","Box Elder","49003",1.46780528636823
"623","Utah","Cache","49005",0.787499471556586
"624","Virginia","Charles City","51036",0.565826330532213
"625","Virginia","Richmond city","51760",0.928359439546654
"626","Washington","Benton","53005",0.784128282789398
"627","West Virginia","Mercer","54055",4.07533350884408
"628","Wisconsin","Brown","55009",0.974227810299193
"629","Wisconsin","La Crosse","55063",1.72873535084041
"630","Wisconsin","Washington","55131",2.76101317581095
"631","Wyoming","Teton","56039",0.881421116478126
"632","Alabama","Chambers","01017",0.698729746520636
"633","Alabama","Mobile","01097",2.20433540994017
"634","Alabama","Walker","01127",0.758317966578182
"635","Arizona","Santa Cruz","04023",0.271622787860846
"636","Arizona","Yavapai","04025",1.5516333905818
"637","Arkansas","Benton","05007",0.80676961558284
"638","Arkansas","Boone","05009",3.64744386397267
"639","Arkansas","Clark","05019",2.20710957247129
"640","Arkansas","Craighead","05031",2.77471349864898
"641","Arkansas","Crittenden","05035",1.8179539806629
"642","Arkansas","Grant","05053",1.2240520088988
"643","Arkansas","Greene","05055",4.02882651455115
"644","Arkansas","Independence","05063",5.23390079204672
"645","Arkansas","Poinsett","05111",8.18098077438961
"646","Arkansas","Polk","05113",1.29297818368922
"647","Arkansas","Pope","05115",1.53604902774478
"648","Arkansas","Searcy","05129",2.18216175359033
"649","Arkansas","Sebastian","05131",3.09157795733439
"650","Arkansas","Sevier","05133",0.822547122396738
"651","Arkansas","Van Buren","05141",0.846153846153846
"652","Colorado","Crowley","08025",0
"653","Colorado","Grand","08049",0.974361555756905
"654","Colorado","Morgan","08087",0.168316571172612
"655","Connecticut","Tolland","09013",0.516128937762534
"656","Connecticut","Windham","09015",0.670677246499905
"657","Florida","Hernando","12053",2.10807957269307
"658","Florida","Indian River","12061",1.31914065890407
"659","Florida","Jackson","12063",1.9637739919478
"660","Florida","Martin","12085",0.680251325227773
"661","Georgia","Bibb","13021",1.94002308515206
"662","Georgia","Early","13099",0.52938345252037
"663","Georgia","Effingham","13103",2.00178719938416
"664","Georgia","Glynn","13127",1.24305065947661
"665","Georgia","Laurens","13175",2.87597511651618
"666","Georgia","Peach","13225",2.35028739951701
"667","Georgia","Rockdale","13247",1.76558952624341
"668","Indiana","Owen","18119",1.7552525203214
"669","Indiana","Tippecanoe","18157",1.31535291745433
"670","Indiana","Wayne","18177",1.51261475137697
"671","Iowa","Dubuque","19061",1.47549838661333
"672","Iowa","Muscatine","19139",0.535422655413689
"673","Kansas","Cherokee","20021",6.05731441380054
"674","Kansas","Linn","20107",2.54044201412622
"675","Kansas","Morris","20127",3.17460317460317
"676","Kansas","Sedgwick","20173",2.36881045622312
"677","Kentucky","Christian","21047",1.22497659426857
"678","Kentucky","Daviess","21059",1.29877194927202
"679","Kentucky","Henderson","21101",1.04265432178797
"680","Kentucky","Pulaski","21199",2.60044106847318
"681","Kentucky","Scott","21209",2.3146050367185
"682","Louisiana","Assumption","22007",1.03532398800869
"683","Louisiana","Calcasieu","22019",1.04787970828934
"684","Louisiana","Iberia","22045",1.84194698794026
"685","Louisiana","Iberville","22047",1.48371955907022
"686","Louisiana","Lafayette","22055",2.88879356345578
"687","Louisiana","Livingston","22063",1.51963021912542
"688","Louisiana","Plaquemines","22075",1.03241609860878
"689","Louisiana","St. James","22093",1.51560040148082
"690","Louisiana","St. Landry","22097",3.48856640876431
"691","Louisiana","Webster","22119",0.977080978832301
"692","Louisiana","West Baton Rouge","22121",1.95630017295933
"693","Maryland","Calvert","24009",1.62218421609623
"694","Maryland","Wicomico","24045",0.40606421745819
"695","Massachusetts","Hampshire","25015",0.472920567307086
"696","Michigan","Clinton","26037",0.343421641569411
"697","Michigan","Eaton","26045",0.25804152273043
"698","Michigan","Genesee","26049",0.611698322682522
"699","Michigan","Livingston","26093",0.87892988057521
"700","Michigan","Midland","26111",1.47964932470718
"701","Minnesota","Mower","27099",0.423417220674104
"702","Minnesota","Scott","27139",1.9429981638718
"703","Mississippi","Holmes","28051",0.916659947070504
"704","Mississippi","Jones","28067",1.15146198483763
"705","Mississippi","Scott","28123",0.692663486348583
"706","Mississippi","Walthall","28147",1.82431119048358
"707","Mississippi","Wilkinson","28157",1.64236543786439
"708","Mississippi","Winston","28159",1.31258654849501
"709","Mississippi","Yazoo","28163",1.17409120775854
"710","Montana","Broadwater","30007",1.42857142857143
"711","Montana","Flathead","30029",3.90919969820321
"712","Montana","Madison","30057",2.35619203487779
"713","Montana","Roosevelt","30085",2.82670963122091
"714","Nebraska","Nemaha","31127",5.03135167110322
"715","Nevada","Elko","32007",1.96945247937979
"716","New Jersey","Cape May","34009",0.261393822101384
"717","New Jersey","Sussex","34037",0.286196124915155
"718","New Mexico","San Miguel","35047",0.688568110170898
"719","New York","Schoharie","36095",0.210084033613445
"720","New York","Wayne","36117",0.231821633770504
"721","Ohio","Hamilton","39061",0.824340657907508
"722","Ohio","Montgomery","39113",1.20875054363335
"723","Ohio","Richland","39139",1.77204158023208
"724","Oklahoma","Custer","40039",1.17460639758906
"725","Oklahoma","Grady","40051",1.05759171006353
"726","Oklahoma","Logan","40083",2.37960911324969
"727","Oklahoma","McClain","40087",1.45022473320564
"728","Oklahoma","Washington","40147",1.38236983750216
"729","Pennsylvania","Lancaster","42071",0.666798432536141
"730","Pennsylvania","Lebanon","42075",0.271703358717464
"731","Pennsylvania","Westmoreland","42129",0.985704383341241
"732","South Carolina","Abbeville","45001",1.74557100889757
"733","South Carolina","Dorchester","45035",1.61787142572091
"734","South Carolina","Saluda","45081",1.47583439403471
"735","Tennessee","Cumberland","47035",2.71811728549951
"736","Tennessee","Dyer","47045",2.34743129329197
"737","Tennessee","Montgomery","47125",1.81851585400218
"738","Tennessee","Washington","47179",3.0560944650904
"739","Tennessee","Wilson","47189",1.48116636964938
"740","Texas","Cameron","48061",6.04481027191569
"741","Texas","Crane","48103",-0.949506563188656
"742","Texas","DeWitt","48123",4.0535715013519
"743","Texas","Johnson","48251",2.75863213971015
"744","Texas","Van Zandt","48467",1.77377531096394
"745","Washington","Clallam","53009",1.37014707683401
"746","West Virginia","Monongalia","54061",0.450250509296955
"747","West Virginia","Tucker","54093",0.12987012987013
"748","Wisconsin","Bayfield","55007",2.79578817172802
"749","Wisconsin","Calumet","55015",3.51075877834616
"750","Wisconsin","Columbia","55021",1.61743997334636
"751","Wisconsin","Eau Claire","55035",2.44149817526476
"752","Wisconsin","Ozaukee","55089",2.91848475740821
"753","Wisconsin","Sauk","55111",2.19864674664725
"754","Wisconsin","Walworth","55127",1.00997359955767
"755","Alabama","Cullman","01043",1.73947517848174
"756","Alabama","Jackson","01071",3.29498309377694
"757","Alabama","Lamar","01075",2.18760901039628
"758","Alabama","Lauderdale","01077",1.75377496758539
"759","Alabama","Washington","01129",3.65218939261471
"760","Arizona","Yuma","04027",0.559158093110711
"761","California","Amador","06005",3.99742884068618
"762","California","Imperial","06025",0.425974208277879
"763","Colorado","Broomfield","08014",1.80401161671512
"764","Colorado","Park","08093",0.348432055749129
"765","Colorado","San Miguel","08113",2.15431872363836
"766","Connecticut","New London","09011",0.313346699148342
"767","Florida","Monroe","12087",1.92832883225804
"768","Georgia","Carroll","13045",1.30198272796055
"769","Georgia","Chatham","13051",2.06402806297746
"770","Georgia","Dawson","13085",3.27200331740771
"771","Georgia","Douglas","13097",1.91441166312664
"772","Georgia","Heard","13149",1.38298806556219
"773","Georgia","Lamar","13171",3.08665617342401
"774","Georgia","Lincoln","13181",1.32394468888742
"775","Georgia","Miller","13201",1.28606115202955
"776","Georgia","Monroe","13207",1.22630710604962
"777","Georgia","Muscogee","13215",1.37214967448156
"778","Georgia","Oconee","13219",1.58758258692538
"779","Georgia","Pickens","13227",4.2649479917906
"780","Georgia","Randolph","13243",0.598008277203692
"781","Georgia","Spalding","13255",1.3786032041536
"782","Georgia","Sumter","13261",0.639514494173396
"783","Georgia","Terrell","13273",0.48657994533405
"784","Georgia","Tift","13277",0.897737269437262
"785","Georgia","Turner","13287",1.29265484761742
"786","Georgia","Worth","13321",0.763820578834295
"787","Idaho","Bingham","16011",3.44084844496851
"788","Idaho","Canyon","16027",2.62487319564881
"789","Idaho","Kootenai","16055",1.85881506726095
"790","Illinois","Adams","17001",3.377702762676
"791","Illinois","Christian","17021",3.07382271296682
"792","Illinois","McLean","17113",2.09039176050731
"793","Indiana","Allen","18003",1.07393029603867
"794","Indiana","Grant","18053",1.336489891141
"795","Indiana","Shelby","18145",0.877882469204046
"796","Indiana","Vanderburgh","18163",1.94728472796465
"797","Indiana","Vigo","18167",4.52697706961369
"798","Kansas","Reno","20155",2.52489844369855
"799","Kansas","Riley","20161",0.87773136411688
"800","Kentucky","Calloway","21035",3.76325680787159
"801","Louisiana","Catahoula","22025",1.69542515553417
"802","Louisiana","De Soto","22031",1.66019947990062
"803","Louisiana","Rapides","22079",1.30099344308939
"804","Louisiana","Tangipahoa","22105",1.61806077891058
"805","Maryland","Worcester","24047",2.27139938438252
"806","Minnesota","Chisago","27025",2.11261993444831
"807","Minnesota","Clay","27027",0.698417036011857
"808","Minnesota","Fillmore","27045",0.695141444555964
"809","Mississippi","Adams","28001",0.937964338969026
"810","Mississippi","Franklin","28037",1.60960124427749
"811","Mississippi","Humphreys","28053",1.35028870294115
"812","Mississippi","Lafayette","28071",1.63173295192706
"813","Mississippi","Lawrence","28077",0.570752610215563
"814","Mississippi","Lee","28081",2.59458823779798
"815","Mississippi","Marshall","28093",3.10345009873036
"816","Mississippi","Pike","28113",1.80472065045913
"817","Mississippi","Rankin","28121",1.08135497117576
"818","Mississippi","Smith","28129",1.10894829472959
"819","Mississippi","Tippah","28139",2.9481772405648
"820","Missouri","Christian","29043",4.21274584008494
"821","Missouri","Dunklin","29069",3.1280205318084
"822","Missouri","Pulaski","29169",1.38186515019363
"823","Missouri","Scott","29201",1.60372460133084
"824","Nebraska","Buffalo","31019",2.88102473337773
"825","Nebraska","Lancaster","31109",0.962207672831423
"826","Nevada","Nye","32023",2.28713492117952
"827","New Hampshire","Cheshire","33005",1.07914494628343
"828","New Jersey","Cumberland","34011",0.448016684273775
"829","New Mexico","Doña Ana","35013",1.49217125034948
"830","New Mexico","McKinley","35031",0.156505091969956
"831","New York","Columbia","36021",0.542115164404781
"832","New York","Fulton","36035",0.646669342711594
"833","New York","Genesee","36037",0.261262562296114
"834","New York","Niagara","36063",0.488345408612008
"835","New York","Oneida","36065",0.41378686249126
"836","North Carolina","Carteret","37031",2.46751580803727
"837","North Carolina","Davidson","37057",1.0422744959577
"838","North Carolina","Franklin","37069",1.5178326081718
"839","North Carolina","Orange","37135",0.6900919056414
"840","North Carolina","Pasquotank","37139",1.71423476010272
"841","North Carolina","Pitt","37147",1.7419842432605
"842","North Carolina","Rowan","37159",1.20526572013445
"843","North Carolina","Stanly","37167",2.49018549948454
"844","North Dakota","Pierce","38069",0
"845","North Dakota","Ramsey","38071",8.4113070666757
"846","Ohio","Ashtabula","39007",0.654007128386007
"847","Ohio","Columbiana","39029",0.802692643456341
"848","Ohio","Marion","39101",0.271873231608489
"849","Ohio","Union","39159",2.15223502202051
"850","Ohio","Warren","39165",1.62067782281506
"851","Oklahoma","Garvin","40049",1.56752841799096
"852","Oregon","Grant","41023",11.9047619047619
"853","Oregon","Union","41061",0.220161702383457
"854","Pennsylvania","Centre","42027",0.633915233637222
"855","Pennsylvania","Erie","42049",1.98263056764464
"856","Pennsylvania","Franklin","42055",0.734527487550744
"857","Pennsylvania","Potter","42105",0
"858","South Carolina","Aiken","45003",2.62628870457213
"859","South Carolina","Berkeley","45015",1.14014184383686
"860","South Carolina","Clarendon","45027",1.05183874975317
"861","South Carolina","Darlington","45031",2.53008754388993
"862","South Carolina","Florence","45041",1.98528876144145
"863","South Carolina","Orangeburg","45075",1.46813558284256
"864","South Carolina","Pickens","45077",1.07732296723823
"865","South Carolina","Sumter","45085",1.3564411523602
"866","Tennessee","Anderson","47001",2.1409995330833
"867","Tennessee","Blount","47009",2.31273043854005
"868","Tennessee","Bradley","47011",1.79097235782118
"869","Tennessee","Dickson","47043",2.28031861547204
"870","Tennessee","Greene","47059",3.7302396291472
"871","Tennessee","Hamblen","47063",1.96379262361415
"872","Tennessee","Maury","47119",2.23577497972595
"873","Tennessee","Tipton","47167",1.27152765474074
"874","Texas","Brown","48049",0.110456553755523
"875","Texas","Cass","48067",1.86431868552895
"876","Texas","Fannin","48147",2.04546055480804
"877","Texas","Hockley","48219",1.87736495634148
"878","Texas","Upshur","48459",2.04919365797092
"879","Vermont","Addison","50001",0.198412698412698
"880","Vermont","Rutland","50021",1.55248925652181
"881","Virginia","Accomack","51001",0.237304470886896
"882","Virginia","Gloucester","51073",1.25869303357358
"883","Virginia","Newport News city","51700",1.93124460176333
"884","Virginia","Norfolk city","51710",2.17346618706279
"885","Virginia","Portsmouth city","51740",2.38645710696619
"886","Washington","Cowlitz","53015",0.670006934488197
"887","Washington","San Juan","53055",0.0175932441942295
"888","Washington","Stevens","53065",1.5519783566432
"889","West Virginia","Jackson","54035",0.450395065709909
"890","West Virginia","Kanawha","54039",1.73529274038812
"891","Wisconsin","Chippewa","55017",1.19103796574731
"892","Wisconsin","Douglas","55031",5.0636847544616
"893","Wisconsin","Dunn","55033",2.1926667863407
"894","Wisconsin","Green","55045",3.44336284416902
"895","Wisconsin","Jefferson","55055",1.82125241671518
"896","Wisconsin","Marathon","55073",1.65171554236763
"897","Wisconsin","Rock","55105",0.648315796328798
"898","Wisconsin","St. Croix","55109",1.51835426299129
"899","Wyoming","Campbell","56005",0.847662938665229
"900","Wyoming","Natrona","56025",0.910042154277605
"901","Alabama","Marion","01093",1.14050052934774
"902","Arizona","Apache","04001",0.466958757018738
"903","Arizona","Cochise","04003",1.37304854947961
"904","California","Butte","06007",2.19625527944603
"905","California","El Dorado","06017",1.95987994203234
"906","California","Siskiyou","06093",3.59916741336371
"907","California","Yuba","06115",3.08890134224583
"908","Colorado","Chaffee","08015",0.783602566649207
"909","Colorado","Elbert","08039",2.9467250642736
"910","Colorado","Hinsdale","08053",0
"911","Colorado","Montrose","08085",0.950949327686652
"912","Florida","Bay","12005",2.80094330313588
"913","Florida","Highlands","12055",2.22751113284929
"914","Florida","Marion","12083",3.06664541100251
"915","Florida","Putnam","12107",1.69503672922372
"916","Florida","St. Lucie","12111",1.57288635330591
"917","Georgia","Baldwin","13009",1.34071673988865
"918","Georgia","Lumpkin","13187",1.71978949029434
"919","Illinois","DeKalb","17037",1.51059572357967
"920","Indiana","Delaware","18035",1.86833569247626
"921","Indiana","Elkhart","18039",0.706263026374761
"922","Indiana","Hancock","18059",0.927997607245763
"923","Indiana","Harrison","18061",2.12637501383485
"924","Indiana","Miami","18103",0.755894741939825
"925","Indiana","Washington","18175",3.85691516495081
"926","Iowa","Fayette","19065",0.90908800975106
"927","Iowa","Henry","19087",1.13132254686209
"928","Iowa","Linn","19113",1.74488761835698
"929","Iowa","Story","19169",0.711999286653646
"930","Kentucky","Anderson","21005",1.65974314435406
"931","Kentucky","Madison","21151",3.77771929153476
"932","Kentucky","Spencer","21215",2.37559020301737
"933","Louisiana","Avoyelles","22009",1.7126041838039
"934","Louisiana","Beauregard","22011",1.40887808767698
"935","Louisiana","Bienville","22013",0.645805412950318
"936","Louisiana","Claiborne","22027",2.18352672915395
"937","Louisiana","Evangeline","22039",3.06446773817616
"938","Louisiana","Ouachita","22073",1.30636446927668
"939","Louisiana","St. Mary","22101",1.60858026194118
"940","Maine","Sagadahoc","23023",1.39060068471833
"941","Maryland","Caroline","24011",0.491913409987738
"942","Maryland","Somerset","24039",1.48081530683733
"943","Maryland","Washington","24043",0.581075545923541
"944","Massachusetts","Nantucket","25019",1.27323656735421
"945","Michigan","Allegan","26005",0.679232434881179
"946","Michigan","Barry","26015",0.750306266676824
"947","Michigan","Berrien","26021",0.800325226689336
"948","Michigan","Calhoun","26025",0.979844799460782
"949","Michigan","Clare","26035",2.69911317099524
"950","Michigan","Saginaw","26145",1.12678328128552
"951","Michigan","Tuscola","26157",1.70218702878583
"952","Michigan","Wexford","26165",1.25793747493276
"953","Minnesota","Dodge","27039",0.463669770187163
"954","Minnesota","Jackson","27063",2.39804249930223
"955","Minnesota","St. Louis","27137",3.52244744912089
"956","Minnesota","Steele","27147",0.81459736798405
"957","Minnesota","Wabasha","27157",2.2356701293583
"958","Mississippi","Attala","28007",0.73514947729135
"959","Mississippi","Clay","28025",1.14029420484926
"960","Mississippi","George","28039",0.524511738638998
"961","Mississippi","Grenada","28043",0.661854878802373
"962","Mississippi","Itawamba","28057",2.278413479186
"963","Mississippi","Leake","28079",0.444409339640585
"964","Mississippi","Lincoln","28085",1.38692963643014
"965","Mississippi","Lowndes","28087",1.64695452122881
"966","Mississippi","Panola","28107",2.35441195968122
"967","Mississippi","Simpson","28127",1.70646838880794
"968","Mississippi","Tunica","28143",4.06973045503959
"969","Mississippi","Union","28145",2.92563519788715
"970","Mississippi","Washington","28151",1.75901166741644
"971","Missouri","Bates","29013",1.76085818942962
"972","Missouri","Jasper","29097",0.551820654768143
"973","Missouri","Johnson","29101",0.698547949812405
"974","Montana","Cascade","30013",1.87936891122616
"975","Montana","Ravalli","30081",1.9385089590569
"976","New Hampshire","Strafford","33017",1.05744431391057
"977","New Mexico","Lea","35025",2.62347903548186
"978","New York","Steuben","36101",0.39024216846125
"979","North Carolina","Buncombe","37021",1.58689897790419
"980","North Carolina","Catawba","37035",1.62055028744001
"981","Ohio","Clermont","39025",1.65735754858909
"982","Ohio","Defiance","39039",1.39324410424404
"983","Ohio","Erie","39043",1.68786106758129
"984","Ohio","Licking","39089",2.04092721004305
"985","Oregon","Josephine","41033",1.46359560688096
"986","Pennsylvania","Butler","42019",1.28466086571289
"987","Pennsylvania","Montour","42093",1.1912146200698
"988","South Carolina","Dillon","45033",2.00009651987764
"989","South Carolina","Edgefield","45037",1.99740198177597
"990","South Carolina","Greenwood","45047",1.52310550655294
"991","South Carolina","Jasper","45053",2.10192289140111
"992","South Carolina","Marlboro","45069",1.89122693028059
"993","South Carolina","Newberry","45071",1.45964657400983
"994","Tennessee","Carroll","47017",4.63630402015918
"995","Tennessee","Cocke","47029",2.48306894533854
"996","Tennessee","Fayette","47047",1.55679854985276
"997","Tennessee","Monroe","47123",2.49169306433416
"998","Tennessee","Putnam","47141",1.73941080770396
"999","Tennessee","Roane","47145",4.16796526027322
"1000","Tennessee","Scott","47151",2.7182417165242
"1001","Texas","Bastrop","48021",0.672549075563859
"1002","Texas","Castro","48069",2.37520139703697
"1003","Texas","Deaf Smith","48117",1.93922287669374
"1004","Texas","Midland","48329",2.54495166454425
"1005","Texas","Oldham","48359",1.0989010989011
"1006","Texas","Potter","48375",0.625028815865694
"1007","Vermont","Franklin","50011",0.122100122100122
"1008","Vermont","Windham","50025",0.141442715700141
"1009","Virginia","Albemarle","51003",1.68904281570036
"1010","Virginia","Botetourt","51023",1.97849121242648
"1011","Virginia","Franklin","51067",1.07454730415975
"1012","Virginia","Isle of Wight","51093",2.1130393319435
"1013","Virginia","Mecklenburg","51117",5.48513765069253
"1014","Virginia","Suffolk city","51800",2.49341795637945
"1015","West Virginia","Marshall","54051",0.791113104755812
"1016","West Virginia","Putnam","54079",2.4524948373119
"1017","Wyoming","Carbon","56007",3.48171663033858
"1018","Florida","Bradford","12007",5.19432461414395
"1019","Florida","Columbia","12023",1.52610194111055
"1020","Florida","DeSoto","12027",0.589986638898827
"1021","Florida","Flagler","12035",1.95455760054294
"1022","Georgia","Barrow","13013",2.22062408654903
"1023","Georgia","Butts","13035",0.725752126098662
"1024","Georgia","Chattooga","13055",4.57435198192329
"1025","Georgia","Clinch","13065",1.59079452895697
"1026","Georgia","Coffee","13069",1.27806668328171
"1027","Georgia","Tattnall","13267",2.8147164312772
"1028","Georgia","Twiggs","13289",3.22799752224333
"1029","Idaho","Valley","16085",3.65215631453852
"1030","Illinois","Champaign","17019",1.3621692583934
"1031","Illinois","Jo Daviess","17085",1.47056320113269
"1032","Illinois","Livingston","17105",2.60241178029727
"1033","Illinois","Rock Island","17161",1.61911985107686
"1034","Illinois","Stephenson","17177",0.627916420167913
"1035","Indiana","Monroe","18105",1.45636038211666
"1036","Indiana","Morgan","18109",1.75959315391947
"1037","Indiana","Putnam","18133",4.09905484056768
"1038","Indiana","Ripley","18137",0.972283134472334
"1039","Indiana","Scott","18143",1.22398131399923
"1040","Indiana","Tipton","18159",4.26708071231944
"1041","Iowa","Cerro Gordo","19033",0.609490827395577
"1042","Iowa","Kossuth","19109",1.43453058423043
"1043","Iowa","Poweshiek","19157",1.14543761440926
"1044","Iowa","Scott","19163",1.1328471395908
"1045","Iowa","Sioux","19167",0.876375431022801
"1046","Iowa","Tama","19171",0.343785462985621
"1047","Iowa","Woodbury","19193",0.33129382044905
"1048","Kansas","Jackson","20085",0.20172265861921
"1049","Kansas","Mitchell","20123",0
"1050","Kentucky","Allen","21003",0.584805882650827
"1051","Kentucky","Breathitt","21025",1.67032967032967
"1052","Kentucky","Hardin","21093",2.26417842012715
"1053","Kentucky","Jessamine","21113",2.92884906446289
"1054","Kentucky","Oldham","21185",1.8364099603117
"1055","Louisiana","Acadia","22001",1.41394803274471
"1056","Maryland","Cecil","24015",1.47410529062741
"1057","Maryland","St. Mary's","24037",0.939213828327463
"1058","Michigan","Emmet","26047",1.4498631964741
"1059","Michigan","Gladwin","26051",1.57927769964938
"1060","Michigan","Grand Traverse","26055",1.20149215705257
"1061","Michigan","Roscommon","26143",1.7516458301815
"1062","Minnesota","Le Sueur","27079",1.46899726803263
"1063","Mississippi","Chickasaw","28017",1.04311766363107
"1064","Mississippi","Montgomery","28097",1.41460412231387
"1065","Mississippi","Oktibbeha","28105",0.984892252111587
"1066","Mississippi","Pontotoc","28115",1.97725008628068
"1067","Mississippi","Sunflower","28133",1.8183238234911
"1068","Mississippi","Tate","28137",1.74440285100803
"1069","Mississippi","Webster","28155",2.27009817174572
"1070","Nebraska","Dawson","31047",0.196000783889761
"1071","New Hampshire","Sullivan","33019",0
"1072","New Jersey","Salem","34033",0.388033258805656
"1073","New Mexico","San Juan","35045",0.194236318432814
"1074","New York","Cortland","36023",0.617850889296939
"1075","New York","Madison","36053",0.459636995678985
"1076","New York","St. Lawrence","36089",0.109260164537869
"1077","North Carolina","Cherokee","37039",1.95945730222825
"1078","North Carolina","Cumberland","37051",1.75166760131153
"1079","North Carolina","Davie","37059",1.97977527187695
"1080","North Carolina","Granville","37077",0.803285208111402
"1081","North Carolina","Henderson","37089",1.08727682212947
"1082","North Carolina","Lee","37105",1.20552501403422
"1083","North Carolina","Nash","37127",1.91668642783096
"1084","North Carolina","Robeson","37155",0.948809228576259
"1085","North Carolina","Scotland","37165",3.1477067466664
"1086","North Carolina","Union","37179",1.53133083169973
"1087","Ohio","Carroll","39019",0.527931742885014
"1088","Ohio","Clinton","39027",1.70282474560437
"1089","Ohio","Gallia","39053",1.68078706220501
"1090","Ohio","Greene","39057",1.48732555242053
"1091","Ohio","Hancock","39063",2.69520516650206
"1092","Ohio","Portage","39133",0.903918405789511
"1093","Ohio","Wood","39173",2.02865535097913
"1094","Oklahoma","Muskogee","40101",2.16912378215846
"1095","Oklahoma","Noble","40103",1.09484871389633
"1096","Pennsylvania","Columbia","42037",0.369676481486539
"1097","Pennsylvania","Dauphin","42043",0.661028890385625
"1098","Pennsylvania","Fayette","42051",2.70352767794941
"1099","Pennsylvania","Mercer","42085",2.98884143330719
"1100","Pennsylvania","Schuylkill","42107",0.383250755600708
"1101","South Carolina","Colleton","45029",1.01428973255658
"1102","South Dakota","Brown","46013",1.02531291998784
"1103","Tennessee","Chester","47023",1.91960543090435
"1104","Tennessee","Franklin","47051",2.64524418538376
"1105","Tennessee","Gibson","47053",3.36381775168975
"1106","Tennessee","Houston","47083",0.78901257472686
"1107","Tennessee","Loudon","47105",1.73794167098558
"1108","Tennessee","Marion","47115",1.58237705268369
"1109","Tennessee","McMinn","47107",1.69922803285625
"1110","Tennessee","Perry","47135",1.1459028093079
"1111","Virginia","Amherst","51009",6.27485922529592
"1112","Virginia","Bedford","51019",2.45025253856887
"1113","Virginia","Culpeper","51047",0.739140316589436
"1114","Virginia","Fluvanna","51065",1.19941864065669
"1115","Virginia","Lee","51105",2.65618025489238
"1116","Virginia","Louisa","51109",1.33098753954362
"1117","Virginia","Rockingham","51165",0.625072391748892
"1118","Washington","Whitman","53075",3.58589076986978
"1119","Alabama","Franklin","01059",1.29667114690521
"1120","Alabama","Houston","01069",1.32074215370556
"1121","Alabama","Tallapoosa","01123",1.20442396403243
"1122","Alaska","Juneau City and Borough","02110",2.66446136050446
"1123","Alaska","Matanuska-Susitna Borough","02170",1.72670558405357
"1124","Colorado","La Plata","08067",0.640116429444986
"1125","Colorado","Logan","08075",0.0881156931201029
"1126","Colorado","Teller","08119",1.35680028323563
"1127","Georgia","Burke","13033",2.08235917647123
"1128","Georgia","Catoosa","13047",2.28767046569435
"1129","Georgia","Harris","13145",0.815541840741121
"1130","Georgia","Liberty","13179",2.64368579225998
"1131","Georgia","Madison","13195",2.67830175847216
"1132","Georgia","Morgan","13211",3.3085097946703
"1133","Georgia","Pierce","13229",0.816588699647572
"1134","Georgia","Washington","13303",1.59966541638399
"1135","Illinois","Monroe","17133",2.09102413672929
"1136","Indiana","Dubois","18037",1.57455964677435
"1137","Iowa","Hancock","19081",0.862179764176134
"1138","Iowa","Wapello","19179",0.858817826874424
"1139","Kansas","Bourbon","20011",1.65631469979296
"1140","Kansas","Lyon","20111",1.14878149028067
